tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt8497754,tvShort,Docomo: One Direction Commercial,Docomo: One Direction Commercial,0,2015,\N,1,"Action,Short",8.8,19
tt8192952,tvShort,The Villa,The Villa,0,2018,\N,18,"Comedy,Short",8.8,12
tt7761546,tvShort,The Loud House: 12 Days of Christmas,The Loud House: 12 Days of Christmas,0,2017,\N,3,"Animation,Comedy,Short",8.8,32
tt7466334,tvShort,Fault: Gamma Demo Reel,Fault: Gamma Demo Reel,0,2017,\N,7,"Drama,Short",8.8,7
tt5427808,tvShort,El Oro,El Oro,0,2016,\N,10,"Action,Adventure,Drama",8.8,6
tt2161549,tvShort,The Further Adventures of Edmund and Pablo,The Further Adventures of Edmund and Pablo,0,2010,\N,19,"Comedy,Short",8.8,6
tt21192884,tvShort,Go! Go! Moba Boy!,Go! Go! Moba Boy!,0,2004,\N,12,"Animation,Comedy,Family",8.8,5
tt2017713,tvShort,J-Lo: On the Record with Fuse,J-Lo: On the Record with Fuse,0,2011,\N,20,"Music,Short",8.8,48
tt1686766,tvShort,All Day,All Day,0,2010,\N,11,"Comedy,Romance,Short",8.8,5
tt1600719,tvShort,"How Deaf, How Blind","How Deaf, How Blind",0,2009,\N,12,"Drama,Fantasy,Sci-Fi",8.8,10
tt1598610,tvShort,Slow Blink,Slow Blink,0,2010,\N,6,"Drama,Short",8.8,13
tt9436886,tvShort,Good Morning Tri-State,Good Morning Tri-State,0,2013,\N,19,"Comedy,Short",8.8,9
tt9272562,tvShort,Turtle Taido in Osun and Kogi States,Turtle Taido in Osun and Kogi States,0,2018,\N,12,"Family,Short",8.8,9
tt8991198,tvShort,Malika - Warrior Queen Pilot,Malika - Warrior Queen Pilot,0,2019,\N,15,"Animation,Short",8.8,13
tt1211636,tvShort,"Mr Men, Little Misses","Mr Men, Little Misses",0,1991,\N,13,"Animation,Family,Short",8.8,18
tt12053108,tvShort,Bulls-Eye,Bulls-Eye,0,2019,\N,4,"Crime,Short",8.8,9
tt11452546,tvShort,The Last Kingdom: Sigefrid & Erik,The Last Kingdom: Sigefrid & Erik,0,2017,\N,3,"Documentary,Short",8.8,52
tt1111782,tvShort,Cámara negra. Teatro Victoria Eugenia,Cámara negra. Teatro Victoria Eugenia,0,2007,\N,10,"Documentary,Short",8.8,148
tt1084657,tvShort,Snow Cake: Behind the Scenes,Snow Cake: Behind the Scenes,0,2007,\N,8,"Documentary,Short",8.8,19
tt10130054,tvShort,God's Own County,God's Own County,0,2018,\N,16,"Comedy,Short",8.8,7
tt0881923,tvShort,Human Lie Detector,Human Lie Detector,0,2006,\N,7,"Comedy,Short",8.8,12
tt0826546,tvShort,Gaseirneba,Gaseirneba,0,1972,\N,19,"Comedy,Short",8.8,14
tt0770735,tvShort,The Courier,The Courier,0,2006,\N,6,"Action,Short",8.8,8
tt0466731,tvShort,Classical Baby,Classical Baby,0,2005,\N,\N,"Animation,Family,Music",8.8,111
tt0466267,tvShort,À l'est rien de nouveau,À l'est rien de nouveau,0,1998,\N,8,"Action,Short",8.8,24
tt0446891,tvShort,Administratorul de bloc,Administratorul de bloc,0,1973,\N,\N,"Comedy,Short",8.8,23
tt0362232,tvShort,Terrorism,Terrorism,0,2003,\N,11,"Documentary,Short",8.8,9
tt0296770,tvShort,A Mutter of Voices,A Mutter of Voices,0,1994,\N,10,"Drama,Short",8.8,6
tt0098200,tvShort,Revolutionary Witness: The Preacher,Revolutionary Witness: The Preacher,0,1989,\N,20,Short,8.8,99
tt8716118,tvShort,Beats1 Elton John: Revamp & Restoration,Beats1 Elton John: Revamp & Restoration,0,2018,\N,\N,Short,8.9,13
tt10435300,tvShort,Spider-Sam,Spider-Sam,0,2019,\N,3,"Comedy,Short",8.9,18
tt1084656,tvShort,Snow Cake: Autism Awareness,Snow Cake: Autism Awareness,0,2007,\N,5,"Documentary,Short",8.9,17
tt0357292,tvShort,Violation,Violation,0,2004,\N,20,"Drama,Short",8.9,18
tt0402025,tvShort,America's First Horse: Hidalgo and the Spanish Mustang,America's First Horse: Hidalgo and the Spanish Mustang,0,2004,\N,\N,"Documentary,Short",8.9,24
tt0452059,tvShort,A Tribute to Joe Mantegna,A Tribute to Joe Mantegna,0,2004,\N,20,"Documentary,Short",8.9,67
tt0774104,tvShort,Mijn zusje Zlata,Mijn zusje Zlata,0,2003,\N,\N,"Drama,Family,Short",8.9,14
tt0779962,tvShort,Het A-Team in Nederland,Het A-Team in Nederland,0,1984,\N,11,"Documentary,Short",8.9,42
tt0795386,tvShort,Going Up!,Going Up!,0,2006,\N,20,"Comedy,Short",8.9,33
tt1993285,tvShort,Bette Davis,Bette Davis,0,2011,\N,2,Short,8.9,101
tt5589182,tvShort,Toasty Tales,Toasty Tales,0,2016,\N,12,"Animation,Family,Short",8.9,19
tt1283285,tvShort,Going Pro,Going Pro,0,2008,\N,15,"Reality-TV,Short",8.9,13
tt1450761,tvShort,The King Kaiser Show,The King Kaiser Show,0,2007,\N,20,"Comedy,Short",8.9,8
tt6869898,tvShort,Lear's Nonsense,Lear's Nonsense,0,2017,\N,5,"Animation,Comedy,Short",8.9,10
tt8193058,tvShort,The First Steps of Greek Cinema,The First Steps of Greek Cinema,0,2012,\N,10,"Documentary,Short",8.9,33
tt7753104,tvShort,Limits of Freedom: The Street Children of Kathmandu,Limits of Freedom: The Street Children of Kathmandu,0,2017,\N,20,"Documentary,Short",9.0,12
tt9567590,tvShort,Dandy,Dandy,0,2018,\N,13,"Comedy,Drama,Mystery",9.0,10
tt0438160,tvShort,Life Without Bail,Life Without Bail,0,2004,\N,17,"Mystery,Short",9.0,15
tt0387500,tvShort,The Playground,The Playground,0,2003,\N,12,"Drama,Short",9.0,10
tt0169065,tvShort,Myron the Magician,Myron the Magician,0,1967,\N,5,"Animation,Short",9.0,6
tt5572832,tvShort,Roadside Stars,Roadside Stars,0,2016,\N,10,"Drama,Family,Music",9.0,22
tt5360862,tvShort,Sport: It's Fashionable!,Sport: It's Fashionable!,0,2014,\N,2,"Comedy,Short,Sport",9.0,13
tt3469168,tvShort,10 Items or Less: 10 Random Looks at NCIS,10 Items or Less: 10 Random Looks at NCIS,0,2013,\N,12,Short,9.0,12
tt3222884,tvShort,Eastenders: Phil on Remand,Eastenders: Phil on Remand,0,2012,\N,14,"Drama,Short",9.0,15
tt3150948,tvShort,History Is a Lie: The Real Da Vinci?,History Is a Lie: The Real Da Vinci?,0,2013,\N,5,Short,9.0,98
tt3006736,tvShort,H.A.C.K.S,H.A.C.K.S,0,2013,\N,8,"Comedy,Short",9.0,7
tt2327269,tvShort,Dismorfobia,Dismorfobia,0,2007,\N,\N,"Sci-Fi,Short",9.0,19
tt1971435,tvShort,Karr's Pull,Karr's Pull,0,2011,\N,5,"Comedy,Short",9.0,9
tt1905058,tvShort,The Sacrificial Lamb,The Sacrificial Lamb,0,2011,\N,21,"Short,Thriller",9.0,50
tt13521280,tvShort,Encounter,Encounter,0,2020,\N,\N,"Crime,Short",9.0,8
tt1226222,tvShort,Dough: The Musical,Dough: The Musical,0,2007,\N,3,"Comedy,Musical,Short",9.0,23
tt1225802,tvShort,Bitte nicht stören,Bitte nicht stören,0,1963,\N,\N,Short,9.0,13
tt11133796,tvShort,The Fine Print,The Fine Print,0,2019,\N,11,"Documentary,Short",9.0,11
tt7454352,tvShort,Rat Movie: Mystery of the Mayan Treasure,Rat Movie: Mystery of the Mayan Treasure,0,2014,\N,5,"Action,Adventure,Animation",9.0,1004
tt5971308,tvShort,NU Skool Records,NU Skool Records,0,2016,\N,12,"Comedy,Musical,Short",9.0,6
tt5926516,tvShort,Say Hello,Say Hello,0,2016,\N,10,"Comedy,Short",9.0,7
tt9603580,tvShort,Ernest Borgnine on Bette Davis,Ernest Borgnine on Bette Davis,0,2007,\N,1,"Biography,Short",9.1,32
tt8704234,tvShort,If I Go Missing,If I Go Missing,0,2018,\N,17,"Documentary,Short",9.1,9
tt8497908,tvShort,Macy's presents What's in Store? with One Direction Commercial,Macy's presents What's in Store? with One Direction Commercial,0,2013,\N,1,"Action,Short",9.1,17
tt8350974,tvShort,Good Morning St. Pete!,Good Morning St. Pete!,0,2018,\N,17,"Comedy,Short",9.1,11
tt6562840,tvShort,Liam Williams' Valentine,Liam Williams' Valentine,0,2017,\N,11,"Comedy,Short",9.1,8
tt6516344,tvShort,Dixie's Diner,Dixie's Diner,0,1989,\N,\N,"Adventure,Animation,Family",9.1,11
tt6450928,tvShort,Leah Remini: Scientology and the Aftermath - What Went Down: Victim Blaming,Leah Remini: Scientology and the Aftermath - What Went Down: Victim Blaming,0,2017,\N,5,Short,9.1,121
tt6185062,tvShort,Awkward Favors,Awkward Favors,0,2017,\N,21,"Comedy,Short",9.1,19
tt4265552,tvShort,Charterman,Charterman,0,2006,\N,5,"Animation,Short",9.1,51
tt2308783,tvShort,Just Tommy,Just Tommy,0,2012,\N,14,"Comedy,Short",9.1,13
tt13345872,tvShort,Fratelli Noir,Fratelli Noir,0,2020,\N,10,"Comedy,Short",9.1,22
tt11266954,tvShort,Big Chungus: The Movie,Big Chungus: The Movie,0,2019,\N,7,"Action,Short",9.1,90
tt0860919,tvShort,Martti and Kim's Story of...,Martti and Kim's Story of...,0,2006,\N,20,"History,Short",9.1,21
tt0851181,tvShort,Damming the Angry River,Damming the Angry River,0,2005,\N,12,"Documentary,Short",9.1,84
tt0839839,tvShort,Grocery Mishap,Grocery Mishap,0,2006,\N,6,"Comedy,Short",9.1,67
tt0415836,tvShort,Ein Haus aus lauter Liebe,Ein Haus aus lauter Liebe,0,1966,\N,16,Short,9.1,16
tt0108381,tvShort,Traveler's Rest,Traveler's Rest,0,1993,\N,\N,Short,9.1,10
tt0114828,tvShort,Velika potraga,Velika potraga,0,1995,\N,\N,"Drama,Fantasy,Short",9.2,23
tt5280860,tvShort,Snowflake,Snowflake,0,2014,\N,2,"Comedy,Romance,Short",9.2,21
tt4877628,tvShort,Tictactopolis,Tictactopolis,0,2014,\N,5,"Animation,Family,Fantasy",9.2,9
tt4846724,tvShort,In-Security: Are You in?,In-Security: Are You In?,0,2015,\N,5,"Action,Drama,Short",9.2,41
tt4701684,tvShort,SanderMania Infomercial,SanderMania Infomercial,0,2014,\N,6,Short,9.2,6
tt3756602,tvShort,Lost Legacy,Lost Legacy,0,2013,\N,18,"Biography,Short",9.2,13
tt1667885,tvShort,As férias de Lord Lucas,As férias de Lord Lucas,0,2008,\N,16,"Comedy,Short",9.2,11
tt1541645,tvShort,BroMos,BroMos,0,2009,\N,5,"Comedy,Short",9.2,7
tt1513035,tvShort,Auto Archaeology,Auto Archaeology,0,2009,\N,10,"Reality-TV,Short",9.2,25
tt12567304,tvShort,19h17,19h17,0,2020,\N,18,"Comedy,Short",9.2,5
tt12236216,tvShort,Behind the Scenes of Sex Education - On Set,Behind the Scenes of Sex Education - On Set,0,2020,\N,8,"Documentary,Short",9.2,15
tt0844343,tvShort,Starz on the Set: 'xXx',Starz on the Set: 'xXx',0,2002,\N,14,"Documentary,Short",9.2,14
tt0307698,tvShort,Zug,Zug,0,1990,\N,10,"Documentary,Short",9.2,17
tt0296830,tvShort,Rice Paper Stars,Rice Paper Stars,0,2000,\N,17,"Comedy,Drama,Short",9.2,6
tt0270924,tvShort,El Toro,El Toro,0,1996,\N,15,Short,9.2,5
tt0169006,tvShort,The Mean Green Midget,The Mean Green Midget,0,1967,\N,5,"Animation,Short",9.2,5
tt9114256,tvShort,Paris from Above,Paris from Above,0,2010,\N,16,"Documentary,Short",9.2,8
tt33998607,tvShort,One Piece Fan Letter,One Piece Fan Letter,0,2024,\N,25,"Action,Adventure,Animation",9.3,13292
tt28222706,tvShort,Grandfather Rights,Grandfather Rights,0,2023,\N,14,"Comedy,Short",9.3,7
tt1719696,tvShort,Freshman Year,Freshman Year,0,2010,\N,17,"Comedy,Short",9.3,42
tt12100162,tvShort,Undertaker: The Last Ride: First Look,Undertaker: The Last Ride: First Look,0,2020,\N,14,"Biography,Documentary,Short",9.3,113
tt0827747,tvShort,L'étrange festival,L'étrange festival,0,2001,\N,5,"Documentary,Short",9.3,8
tt0975667,tvShort,The Lake Land of Nicola K.,Ezerskata zemja na Nikola K.,0,2006,\N,16,"Documentary,Short",9.4,9
tt0380357,tvShort,FANatic,FANatic,0,2003,\N,5,"Comedy,Short",9.4,11
tt33335289,tvShort,ALT Jay,ALT Jay,0,2024,\N,14,Short,9.4,7
tt21860274,tvShort,The Metal Detector,The Metal Detector,0,2022,\N,\N,"Documentary,Short",9.4,11
tt7529338,tvShort,Nice Girls,Nice Girls,0,2017,\N,11,"Comedy,Short",9.4,87
tt5618856,tvShort,Pancakes,Pancakes,0,2016,\N,2,"Action,Adventure,Comedy",9.4,15
tt9723686,tvShort,Precure All-Stars DX the Dance Live: Miracle Dance Stage e Youkoso,Precure All-Stars DX the Dance Live: Miracle Dance Stage e Youkoso,0,2011,\N,14,"Animation,Music,Short",9.4,9
tt6462752,tvShort,#Texit,#Texit,0,2017,\N,20,"Comedy,Drama,Sci-Fi",9.5,57
tt9292500,tvShort,The Cheech,The Cheech,0,2019,\N,12,"Documentary,Short",9.5,7
tt0907297,tvShort,Amend.org,Amend.org,0,2006,\N,3,Short,9.5,115
tt0497542,tvShort,The Weight of the World,The Weight of the World,0,2005,\N,20,"Documentary,Short",9.5,107
tt0430358,tvShort,Michael Jackson's Scream: HIStory in the Making - An MTV News Special,Michael Jackson's Scream: HIStory in the Making - An MTV News Special,0,1995,\N,\N,"Documentary,Music,Short",9.5,95
tt6080076,tvShort,Powerade: 2014 FIFA World Cup,Powerade: 2014 FIFA World Cup,0,2014,\N,2,Short,9.6,106
tt4320030,tvShort,Estrellas del Bicentenario,Estrellas del Bicentenario,0,2010,\N,3,Short,9.6,9
tt11620828,tvShort,Threat Level Midnight: The Movie,Threat Level Midnight: The Movie,0,2011,\N,25,"Action,Comedy,Short",9.6,11560
tt1841914,tvShort,Valley of the Scorned,Valley of the Scorned,0,2011,\N,10,"Sci-Fi,Short",9.6,9
tt11871868,tvShort,Morgan's Secret Admirer,Morgan's Secret Admirer,0,2020,\N,20,"Romance,Short",9.6,7
tt10453272,tvShort,The Good Place: Live Panel Discussion,The Good Place: Live Panel Discussion,0,2020,\N,12,"Short,Talk-Show",9.6,1671
tt6074282,tvShort,Unboxing Coca-Cola,Unboxing Coca-Cola,0,2016,\N,1,"News,Reality-TV,Short",9.7,105
